BSSIDLabel,RSSLabel,RoomLabel,SSIDLabel,finLabel
88:25:93:58:06:63,-80,2,TP-LINK_580663,98
80:81:00:94:58:88,-91,2,wwws-office-2.4G,98
2a:69:6c:05:c5:25,-74,2,HUST_WIRELESS_AUTO,98
6a:69:6c:05:c3:09,-78,2,HUST_WIRELESS_AUTO,98
2a:69:6c:07:9e:43,-89,2,HUST_WIRELESS,98
ea:69:6c:07:92:41,-85,2,HUST_WIRELESS_AUTO,98
4a:69:6c:07:85:75,-88,2,HUST_WIRELESS,98
60:67:20:ac:b3:51,-83,2,SWIFI,98
60:0b:03:0e:29:b1,-81,2,HUST_WIRELESS_AUTO,98
00:87:36:31:8a:51,-87,2,取个啥名字好呢,98
fa:69:6c:07:93:22,-89,2,HUST_WIRELESS_AUTO,98
aa:69:6c:07:90:fb,-87,2,HUST_WIRELESS,98
fa:69:6c:07:93:20,-90,2,HUST_WIRELESS,98
6a:69:6c:05:c3:07,-78,2,HUST_WIRELESS,98
4a:69:6c:07:85:77,-86,2,HUST_WIRELESS_AUTO,98
24:69:68:d5:80:b6,-91,2,DDX888888,98
06:69:6c:0b:1f:1e,-61,2,HUST_WIRELESS,99
14:75:90:a5:bd:60,-74,2,hustac517,99
4a:69:6c:07:a1:e7,-63,2,HUST_WIRELESS_AUTO,99
4c:e6:76:c9:fc:00,-63,2,HongboJiangOffice,99
7c:d1:c3:76:79:fa,-73,2,ADESKTOP-ELSA6EU,99
d8:eb:97:23:da:5b,-78,2,dri,99
4a:69:6c:07:a1:e5,-62,2,HUST_WIRELESS,99
20:16:d8:c3:00:a5,-85,2,hzx,99
0e:69:6c:0b:1f:1e,-62,2,HUST_WIRELESS_AUTO,99
0e:69:6c:0a:bf:be,-70,2,HUST_WIRELESS_AUTO,99
2a:69:6c:05:c5:23,-77,2,HUST_WIRELESS,99
70:77:81:86:b3:d6,-86,2,HP-Print-d6-LaserJet Pro M202dw,99
d4:ee:07:50:f1:3c,-81,2,HiWiFi_50F13C,99
00:0f:e2:db:25:20,-75,2,ChinaNet,99
60:0b:03:09:08:31,-84,2,HUST_WIRELESS_AUTO,99
64:d9:54:66:c5:65,-72,2,Baidu7107,99
60:67:20:ac:b3:51,-66,2,SWIFI,99
00:0f:e2:a1:97:c0,-88,2,ChinaNet,99
60:0b:03:09:08:30,-84,2,HUST_WIRELESS,99
60:0b:03:0e:29:b1,-81,2,HUST_WIRELESS_AUTO,99
60:0b:03:0e:29:b0,-81,2,HUST_WIRELESS,99
20:dc:e6:8a:d1:a2,-84,2,WQ-20170217BIDU_Network,99
12:08:b1:d4:37:6d,-82,2,Taylor Hye,99
06:69:6c:0a:bf:be,-70,2,HUST_WIRELESS,99
e8:4e:06:2d:cc:54,-69,2,长按电源键即可连入,99
88:25:93:58:06:63,-85,2,TP-LINK_580663,99
00:87:36:31:8a:51,-85,2,取个啥名字好呢,99
ea:69:6c:07:90:11,-93,2,HUST_WIRELESS_AUTO,99
ba:69:6c:07:a0:de,-91,2,HUST_WIRELESS_AUTO,99
38:22:d6:8c:77:32,-91,2,HUST_TEST,99
80:81:00:94:58:88,-92,2,wwws-office-2.4G,99
ea:69:6c:07:92:4f,-93,2,HUST_WIRELESS,99
2a:69:6c:05:c5:25,-76,2,HUST_WIRELESS_AUTO,99
5a:69:6c:07:87:e8,-91,2,HUST_WIRELESS_AUTO,99
5a:69:6c:07:87:e6,-91,2,HUST_WIRELESS,99
06:69:6c:0b:1f:1e,-55,2,HUST_WIRELESS,100
14:75:90:a5:bd:60,-71,2,hustac517,100
4a:69:6c:07:a1:e7,-49,2,HUST_WIRELESS_AUTO,100
4c:e6:76:c9:fc:00,-68,2,HongboJiangOffice,100
7c:d1:c3:76:79:fa,-84,2,ADESKTOP-ELSA6EU,100
d8:eb:97:23:da:5b,-80,2,dri,100
4a:69:6c:07:a1:e5,-49,2,HUST_WIRELESS,100
06:69:6c:0a:bf:be,-70,2,HUST_WIRELESS,100
20:16:d8:c3:00:a5,-84,2,hzx,100
60:67:20:ac:b3:51,-64,2,SWIFI,100
0e:69:6c:0b:1f:1e,-55,2,HUST_WIRELESS_AUTO,100
0e:69:6c:0a:bf:be,-70,2,HUST_WIRELESS_AUTO,100
2a:69:6c:05:c5:25,-81,2,HUST_WIRELESS_AUTO,100
2a:69:6c:05:c5:23,-77,2,HUST_WIRELESS,100
70:77:81:86:b3:d6,-77,2,HP-Print-d6-LaserJet Pro M202dw,100
00:0f:e2:db:26:20,-78,2,ChinaNet,100
1a:69:6c:07:90:94,-89,2,HUST_WIRELESS_AUTO,100
1a:69:6c:07:90:92,-88,2,HUST_WIRELESS,100
d4:ee:07:50:f1:3c,-70,2,HiWiFi_50F13C,100
48:8a:d2:30:9f:20,-87,2,LieBaoWiFi357,100
64:d9:54:66:c5:65,-78,2,Baidu7107,100
74:25:8a:44:f1:f1,-83,2,HUST_WIRELESS_AUTO,100
08:57:00:93:00:26,-89,2,liuLieBaoWiFi,100
74:25:8a:44:f1:f0,-83,2,HUST_WIRELESS,100
00:0f:e2:db:25:20,-82,2,ChinaNet,100
42:49:0f:06:46:77,-88,2,DIRECT-77-HP M427 LaserJet,100
2c:30:33:61:95:81,-91,2,CA95134,100
88:25:93:58:06:63,-83,2,TP-LINK_580663,100
02:87:33:09:3d:2c,-87,2,Breeze,100
60:0b:03:0e:29:b0,-86,2,HUST_WIRELESS,100
44:33:4c:20:96:d6,-92,2,DX-DVR96d6,100
e8:4e:06:2d:cc:54,-78,2,长按电源键即可连入,100
38:22:d6:8c:77:30,-85,2,HUST_WIRELESS,100
fa:69:6c:07:93:20,-93,2,HUST_WIRELESS,100
12:08:b1:d4:37:6d,-76,2,Taylor Hye,100
6a:69:6c:05:c3:09,-82,2,HUST_WIRELESS_AUTO,100
06:69:6c:0b:1f:1e,-59,2,HUST_WIRELESS,101
14:75:90:a5:bd:60,-76,2,hustac517,101
4a:69:6c:07:a1:e7,-52,2,HUST_WIRELESS_AUTO,101
4c:e6:76:c9:fc:00,-70,2,HongboJiangOffice,101
7c:d1:c3:76:79:fa,-77,2,ADESKTOP-ELSA6EU,101
d8:eb:97:23:da:5b,-81,2,dri,101
4a:69:6c:07:a1:e5,-51,2,HUST_WIRELESS,101
06:69:6c:0a:bf:be,-71,2,HUST_WIRELESS,101
e8:4e:06:2d:cc:54,-71,2,长按电源键即可连入,101
20:16:d8:c3:00:a5,-91,2,hzx,101
60:67:20:ac:b3:51,-78,2,SWIFI,101
0e:69:6c:0b:1f:1e,-59,2,HUST_WIRELESS_AUTO,101
0e:69:6c:0a:bf:be,-71,2,HUST_WIRELESS_AUTO,101
5a:69:6c:07:87:e6,-92,2,HUST_WIRELESS,101
08:57:00:93:00:26,-89,2,liuLieBaoWiFi,101
74:25:8a:44:f1:f0,-88,2,HUST_WIRELESS,101
fa:69:6c:07:96:e2,-89,2,HUST_WIRELESS_AUTO,101
6a:69:6c:05:c3:07,-79,2,HUST_WIRELESS,101
4a:69:6c:07:85:75,-84,2,HUST_WIRELESS,101
6a:69:6c:05:c3:09,-79,2,HUST_WIRELESS_AUTO,101
74:25:8a:44:f1:f1,-88,2,HUST_WIRELESS_AUTO,101
2a:69:6c:05:c5:25,-77,2,HUST_WIRELESS_AUTO,101
00:87:36:31:8a:51,-82,2,取个啥名字好呢,101
2a:69:6c:05:c5:23,-76,2,HUST_WIRELESS,101
60:0b:03:0e:29:b1,-83,2,HUST_WIRELESS_AUTO,101
60:0b:03:0e:29:b0,-83,2,HUST_WIRELESS,101
70:77:81:86:b3:d6,-80,2,HP-Print-d6-LaserJet Pro M202dw,101
5a:69:6c:07:87:e8,-91,2,HUST_WIRELESS_AUTO,101
88:25:93:58:06:63,-83,2,TP-LINK_580663,101
fa:69:6c:07:96:e0,-90,2,HUST_WIRELESS,101
00:0f:e2:db:26:20,-83,2,ChinaNet,101
4a:69:6c:07:85:77,-79,2,HUST_WIRELESS_AUTO,101
1a:69:6c:07:90:94,-93,2,HUST_WIRELESS_AUTO,101
1a:69:6c:07:90:92,-91,2,HUST_WIRELESS,101
d4:ee:07:50:f1:3c,-74,2,HiWiFi_50F13C,101
06:69:6c:0b:1f:1e,-56,2,HUST_WIRELESS,102
14:75:90:a5:bd:60,-66,2,hustac517,102
4a:69:6c:07:a1:e7,-55,2,HUST_WIRELESS_AUTO,102
4c:e6:76:c9:fc:00,-71,2,HongboJiangOffice,102
7c:d1:c3:76:79:fa,-71,2,ADESKTOP-ELSA6EU,102
d8:eb:97:23:da:5b,-79,2,dri,102
4a:69:6c:07:a1:e5,-56,2,HUST_WIRELESS,102
70:77:81:86:b3:d6,-83,2,HP-Print-d6-LaserJet Pro M202dw,102
06:69:6c:0a:bf:be,-64,2,HUST_WIRELESS,102
2a:69:6c:05:c5:23,-76,2,HUST_WIRELESS,102
e8:4e:06:2d:cc:54,-71,2,长按电源键即可连入,102
20:dc:e6:8a:d1:a2,-80,2,WQ-20170217BIDU_Network,102
20:16:d8:c3:00:a5,-88,2,hzx,102
60:67:20:ac:b3:51,-76,2,SWIFI,102
00:0f:e2:db:25:20,-81,2,ChinaNet,102
88:25:93:58:06:63,-82,2,TP-LINK_580663,102
fa:69:6c:07:96:e0,-92,2,HUST_WIRELESS,102
0e:69:6c:0b:1f:1e,-56,2,HUST_WIRELESS_AUTO,102
2a:69:6c:05:c5:25,-76,2,HUST_WIRELESS_AUTO,102
48:8a:d2:30:9f:20,-89,2,LieBaoWiFi357,102
0e:69:6c:0a:bf:be,-63,2,HUST_WIRELESS_AUTO,102
5a:69:6c:07:87:e8,-88,2,HUST_WIRELESS_AUTO,102
00:0f:e2:a1:97:c0,-82,2,ChinaNet,102
5a:69:6c:07:87:e6,-90,2,HUST_WIRELESS,102
2a:69:6c:07:9e:45,-86,2,HUST_WIRELESS_AUTO,102
00:87:36:31:8a:51,-85,2,取个啥名字好呢,102
d4:ee:07:50:f1:3c,-72,2,HiWiFi_50F13C,102
64:d9:54:66:c5:65,-76,2,Baidu7107,102
60:0b:03:0e:29:b1,-81,2,HUST_WIRELESS_AUTO,102
08:57:00:93:00:26,-85,2,liuLieBaoWiFi,102
1a:69:6c:07:90:94,-89,2,HUST_WIRELESS_AUTO,102
1a:69:6c:07:90:92,-89,2,HUST_WIRELESS,102
ea:69:6c:07:90:11,-91,2,HUST_WIRELESS_AUTO,102
2a:69:6c:07:9e:43,-86,2,HUST_WIRELESS,102
06:69:6c:0b:1b:be,-86,2,HUST_WIRELESS,102
7a:69:6c:05:c2:08,-90,2,HUST_WIRELESS,102
06:69:6c:0b:1f:1e,-64,2,HUST_WIRELESS,103
14:75:90:a5:bd:60,-71,2,hustac517,103
4a:69:6c:07:a1:e7,-51,2,HUST_WIRELESS_AUTO,103
4c:e6:76:c9:fc:00,-69,2,HongboJiangOffice,103
7c:d1:c3:76:79:fa,-76,2,ADESKTOP-ELSA6EU,103
d8:eb:97:23:da:5b,-90,2,dri,103
4a:69:6c:07:a1:e5,-69,2,HUST_WIRELESS,103
70:77:81:86:b3:d6,-83,2,HP-Print-d6-LaserJet Pro M202dw,103
06:69:6c:0a:bf:be,-66,2,HUST_WIRELESS,103
0e:69:6c:0a:bf:be,-67,2,HUST_WIRELESS_AUTO,103
2a:69:6c:05:c5:23,-72,2,HUST_WIRELESS,103
64:d9:54:66:c5:65,-81,2,Baidu7107,103
d4:ee:07:50:f1:3c,-71,2,HiWiFi_50F13C,103
e8:4e:06:2d:cc:54,-72,2,长按电源键即可连入,103
20:dc:e6:8a:d1:a2,-80,2,WQ-20170217BIDU_Network,103
08:57:00:93:00:26,-91,2,liuLieBaoWiFi,103
1a:69:6c:07:90:94,-90,2,HUST_WIRELESS_AUTO,103
74:25:8a:44:f1:f1,-89,2,HUST_WIRELESS_AUTO,103
1a:69:6c:07:90:92,-91,2,HUST_WIRELESS,103
74:25:8a:44:f1:f0,-88,2,HUST_WIRELESS,103
60:0b:03:09:08:31,-80,2,HUST_WIRELESS_AUTO,103
20:16:d8:c3:00:a5,-89,2,hzx,103
60:0b:03:09:08:30,-80,2,HUST_WIRELESS,103
60:67:20:ac:b3:51,-75,2,SWIFI,103
5a:69:6c:07:87:e8,-90,2,HUST_WIRELESS_AUTO,103
00:0f:e2:db:25:20,-78,2,ChinaNet,103
ea:69:6c:07:92:4f,-90,2,HUST_WIRELESS,103
88:25:93:58:06:63,-82,2,TP-LINK_580663,103
b0:d5:9d:4f:5f:4b,-88,2,360免费WiFi-4B,103
fa:69:6c:07:96:e2,-91,2,HUST_WIRELESS_AUTO,103
38:22:d6:8c:77:32,-92,2,HUST_TEST,103
fa:69:6c:07:96:e0,-91,2,HUST_WIRELESS,103
00:0f:e2:98:15:10,-91,2,ChinaNet,103
12:08:b1:d4:37:6d,-85,2,Taylor Hye,103
b0:d5:9d:95:91:2b,-91,2,360WiFi-WJ,103
fa:69:6c:07:93:22,-90,2,HUST_WIRELESS_AUTO,103
06:69:6c:0b:1f:1e,-63,2,HUST_WIRELESS,104
14:75:90:a5:bd:60,-69,2,hustac517,104
4a:69:6c:07:a1:e7,-58,2,HUST_WIRELESS_AUTO,104
4c:e6:76:c9:fc:00,-72,2,HongboJiangOffice,104
7c:d1:c3:76:79:fa,-77,2,ADESKTOP-ELSA6EU,104
d8:eb:97:23:da:5b,-81,2,dri,104
4a:69:6c:07:a1:e5,-59,2,HUST_WIRELESS,104
70:77:81:86:b3:d6,-86,2,HP-Print-d6-LaserJet Pro M202dw,104
20:16:d8:c3:00:a5,-83,2,hzx,104
06:69:6c:0a:bf:be,-62,2,HUST_WIRELESS,104
0e:69:6c:0a:bf:be,-62,2,HUST_WIRELESS_AUTO,104
2a:69:6c:05:c5:23,-78,2,HUST_WIRELESS,104
5a:69:6c:07:87:e8,-93,2,HUST_WIRELESS_AUTO,104
64:d9:54:66:c5:65,-84,2,Baidu7107,104
4a:69:6c:07:85:77,-79,2,HUST_WIRELESS_AUTO,104
60:0b:03:09:08:31,-78,2,HUST_WIRELESS_AUTO,104
d4:ee:07:50:f1:3c,-79,2,HiWiFi_50F13C,104
e8:4e:06:2d:cc:54,-73,2,长按电源键即可连入,104
60:0b:03:0e:29:b1,-80,2,HUST_WIRELESS_AUTO,104
60:0b:03:0e:29:b0,-80,2,HUST_WIRELESS,104
fa:69:6c:07:93:20,-91,2,HUST_WIRELESS,104
4a:69:6c:07:85:75,-78,2,HUST_WIRELESS,104
5a:69:6c:07:87:e6,-91,2,HUST_WIRELESS,104
06:69:6c:0b:1b:be,-89,2,HUST_WIRELESS,104
20:dc:e6:8a:d1:a2,-89,2,WQ-20170217BIDU_Network,104
60:67:20:ac:b3:51,-75,2,SWIFI,104
02:87:33:09:3d:2c,-89,2,Breeze,104
88:25:93:58:06:63,-82,2,TP-LINK_580663,104
b0:d5:9d:95:91:2b,-88,2,360WiFi-WJ,104
60:0b:03:09:08:30,-79,2,HUST_WIRELESS,104
00:0f:e2:a1:97:c0,-81,2,ChinaNet,104
0e:69:6c:0b:1f:1e,-63,2,HUST_WIRELESS_AUTO,104
12:08:b1:d4:37:6d,-85,2,Taylor Hye,104
08:57:00:93:00:26,-91,2,liuLieBaoWiFi,104
6a:69:6c:05:c3:07,-78,2,HUST_WIRELESS,104
00:0f:e2:db:26:20,-80,2,ChinaNet,104
06:69:6c:0b:1f:1e,-57,2,HUST_WIRELESS,105
14:75:90:a5:bd:60,-73,2,hustac517,105
4a:69:6c:07:a1:e7,-65,2,HUST_WIRELESS_AUTO,105
4c:e6:76:c9:fc:00,-63,2,HongboJiangOffice,105
d8:eb:97:23:da:5b,-87,2,dri,105
4a:69:6c:07:a1:e5,-65,2,HUST_WIRELESS,105
20:16:d8:c3:00:a5,-88,2,hzx,105
0e:69:6c:0b:1f:1e,-57,2,HUST_WIRELESS_AUTO,105
2a:69:6c:05:c5:23,-81,2,HUST_WIRELESS,105
d4:ee:07:50:f1:3c,-73,2,HiWiFi_50F13C,105
60:67:20:ac:b3:51,-67,2,SWIFI,105
e8:4e:06:2d:cc:54,-73,2,长按电源键即可连入,105
6a:69:6c:05:c3:09,-89,2,HUST_WIRELESS_AUTO,105
88:25:93:58:06:63,-87,2,TP-LINK_580663,105
7c:d1:c3:76:79:fa,-80,2,ADESKTOP-ELSA6EU,105
06:69:6c:0a:bf:be,-72,2,HUST_WIRELESS,105
70:77:81:86:b3:d6,-86,2,HP-Print-d6-LaserJet Pro M202dw,105
60:0b:03:0e:29:b1,-82,2,HUST_WIRELESS_AUTO,105
00:0f:e2:db:25:20,-79,2,ChinaNet,105
6a:69:6c:05:c3:07,-87,2,HUST_WIRELESS,105
60:0b:03:0e:29:b0,-83,2,HUST_WIRELESS,105
60:0b:03:0e:2b:b1,-87,2,HUST_WIRELESS_AUTO,105
b0:d5:9d:95:91:2b,-90,2,360WiFi-WJ,105
60:0b:03:09:08:31,-84,2,HUST_WIRELESS_AUTO,105
60:0b:03:09:08:30,-85,2,HUST_WIRELESS,105
64:d9:54:66:c5:65,-74,2,Baidu7107,105
20:dc:e6:8a:d1:a2,-89,2,WQ-20170217BIDU_Network,105
b0:d5:9d:92:64:90,-91,2,315,105
ea:69:6c:07:92:41,-92,2,HUST_WIRELESS_AUTO,105
2a:69:6c:05:c5:25,-79,2,HUST_WIRELESS_AUTO,105
06:69:6c:0b:1f:1e,-64,2,HUST_WIRELESS,106
14:75:90:a5:bd:60,-66,2,hustac517,106
4a:69:6c:07:a1:e7,-52,2,HUST_WIRELESS_AUTO,106
4c:e6:76:c9:fc:00,-61,2,HongboJiangOffice,106
7c:d1:c3:76:79:fa,-87,2,ADESKTOP-ELSA6EU,106
d8:eb:97:23:da:5b,-78,2,dri,106
4a:69:6c:07:a1:e5,-52,2,HUST_WIRELESS,106
20:16:d8:c3:00:a5,-91,2,hzx,106
0e:69:6c:0b:1f:1e,-64,2,HUST_WIRELESS_AUTO,106
2a:69:6c:05:c5:23,-79,2,HUST_WIRELESS,106
d4:ee:07:50:f1:3c,-73,2,HiWiFi_50F13C,106
00:0f:e2:db:25:20,-75,2,ChinaNet,106
64:d9:54:66:c5:65,-75,2,Baidu7107,106
60:0b:03:09:08:30,-82,2,HUST_WIRELESS,106
2a:69:6c:07:9e:43,-83,2,HUST_WIRELESS,106
ea:69:6c:07:92:41,-83,2,HUST_WIRELESS_AUTO,106
60:67:20:ac:b3:51,-72,2,SWIFI,106
60:0b:03:0e:29:b1,-72,2,HUST_WIRELESS_AUTO,106
42:49:0f:06:46:77,-85,2,DIRECT-77-HP M427 LaserJet,106
60:0b:03:0e:29:b0,-73,2,HUST_WIRELESS,106
06:69:6c:0a:bf:be,-74,2,HUST_WIRELESS,106
60:0b:03:0e:2b:b1,-78,2,HUST_WIRELESS_AUTO,106
12:08:b1:d4:37:6d,-80,2,Taylor Hye,106
70:77:81:86:b3:d6,-85,2,HP-Print-d6-LaserJet Pro M202dw,106
aa:69:6c:07:90:fb,-87,2,HUST_WIRELESS,106
e8:4e:06:2d:cc:54,-74,2,长按电源键即可连入,106
1a:69:6c:07:a0:32,-89,2,HUST_WIRELESS,106
0e:69:6c:0a:bf:be,-72,2,HUST_WIRELESS_AUTO,106
6a:69:6c:05:c3:09,-80,2,HUST_WIRELESS_AUTO,106
38:22:d6:8c:77:32,-84,2,HUST_TEST,106
4a:69:6c:07:85:77,-89,2,HUST_WIRELESS_AUTO,106
6a:69:6c:05:c3:07,-80,2,HUST_WIRELESS,106
60:0b:03:09:08:31,-81,2,HUST_WIRELESS_AUTO,106
00:87:36:31:8a:51,-81,2,取个啥名字好呢,106
b0:d5:9d:92:64:90,-86,2,315,106
2a:69:6c:07:9e:45,-79,2,HUST_WIRELESS_AUTO,106
06:69:6c:0b:1f:1e,-61,2,HUST_WIRELESS,107
14:75:90:a5:bd:60,-71,2,hustac517,107
4a:69:6c:07:a1:e7,-60,2,HUST_WIRELESS_AUTO,107
4c:e6:76:c9:fc:00,-70,2,HongboJiangOffice,107
d8:eb:97:23:da:5b,-87,2,dri,107
4a:69:6c:07:a1:e5,-61,2,HUST_WIRELESS,107
20:16:d8:c3:00:a5,-88,2,hzx,107
0e:69:6c:0b:1f:1e,-61,2,HUST_WIRELESS_AUTO,107
2a:69:6c:05:c5:23,-83,2,HUST_WIRELESS,107
d4:ee:07:50:f1:3c,-70,2,HiWiFi_50F13C,107
60:67:20:ac:b3:51,-76,2,SWIFI,107
e8:4e:06:2d:cc:54,-81,2,长按电源键即可连入,107
7c:d1:c3:76:79:fa,-88,2,ADESKTOP-ELSA6EU,107
70:77:81:86:b3:d6,-77,2,HP-Print-d6-LaserJet Pro M202dw,107
64:d9:54:66:c5:65,-75,2,Baidu7107,107
ea:69:6c:07:92:41,-91,2,HUST_WIRELESS_AUTO,107
ba:69:6c:07:a0:de,-89,2,HUST_WIRELESS_AUTO,107
fa:69:6c:07:96:e2,-95,2,HUST_WIRELESS_AUTO,107
00:0f:e2:a1:97:c0,-77,2,ChinaNet,107
2a:69:6c:07:9e:43,-88,2,HUST_WIRELESS,107
ba:69:6c:07:a0:dc,-89,2,HUST_WIRELESS,107
ea:69:6c:07:92:4f,-91,2,HUST_WIRELESS,107
00:0f:e2:db:25:20,-78,2,ChinaNet,107
2a:69:6c:07:9e:45,-88,2,HUST_WIRELESS_AUTO,107
60:0b:03:0e:29:b1,-81,2,HUST_WIRELESS_AUTO,107
5a:69:6c:07:87:e8,-93,2,HUST_WIRELESS_AUTO,107
60:0b:03:0e:29:b0,-82,2,HUST_WIRELESS,107
88:25:93:58:06:63,-90,2,TP-LINK_580663,107
48:3c:0c:eb:e4:6c,-91,2,lion,107
aa:69:6c:07:91:eb,-94,2,HUST_WIRELESS,107
00:87:36:31:8a:51,-91,2,取个啥名字好呢,107
6a:69:6c:05:c3:07,-92,2,HUST_WIRELESS,107
04:f0:1a:88:78:00,-90,2,EZAGOO_ZHGJ,107
04:f0:1a:88:78:01,-92,2,e宅购智慧公交,107
fa:69:6c:07:96:e0,-94,2,HUST_WIRELESS,107
b0:d5:9d:95:91:2b,-91,2,360WiFi-WJ,107
06:69:6c:0b:1f:1e,-66,2,HUST_WIRELESS,108
14:75:90:a5:bd:60,-69,2,hustac517,108
4a:69:6c:07:a1:e7,-61,2,HUST_WIRELESS_AUTO,108
4c:e6:76:c9:fc:00,-67,2,HongboJiangOffice,108
d8:eb:97:23:da:5b,-86,2,dri,108
4a:69:6c:07:a1:e5,-61,2,HUST_WIRELESS,108
20:16:d8:c3:00:a5,-86,2,hzx,108
2a:69:6c:05:c5:23,-83,2,HUST_WIRELESS,108
d4:ee:07:50:f1:3c,-73,2,HiWiFi_50F13C,108
60:67:20:ac:b3:51,-78,2,SWIFI,108
70:77:81:86:b3:d6,-79,2,HP-Print-d6-LaserJet Pro M202dw,108
00:0f:e2:db:25:20,-79,2,ChinaNet,108
60:0b:03:0e:29:b0,-86,2,HUST_WIRELESS,108
88:25:93:58:06:63,-89,2,TP-LINK_580663,108
00:87:36:31:8a:51,-88,2,取个啥名字好呢,108
74:25:8a:44:f1:f0,-88,2,HUST_WIRELESS,108
74:25:8a:44:f1:f1,-86,2,HUST_WIRELESS_AUTO,108
08:57:00:93:00:26,-91,2,liuLieBaoWiFi,108
fa:69:6c:07:96:e2,-89,2,HUST_WIRELESS_AUTO,108
fa:69:6c:07:96:e0,-89,2,HUST_WIRELESS,108
7a:69:6c:07:96:78,-93,2,HUST_WIRELESS,108
6a:69:6c:05:c3:09,-77,2,HUST_WIRELESS_AUTO,108
7c:d1:c3:76:79:fa,-83,2,ADESKTOP-ELSA6EU,108
00:0f:e2:a1:97:c0,-79,2,ChinaNet,108
60:0b:03:09:08:30,-84,2,HUST_WIRELESS,108
ea:69:6c:07:92:41,-86,2,HUST_WIRELESS_AUTO,108
7a:69:6c:07:96:7a,-93,2,HUST_WIRELESS_AUTO,108
6a:69:6c:05:c3:07,-77,2,HUST_WIRELESS,108
ea:69:6c:07:92:4f,-87,2,HUST_WIRELESS,108
1a:69:6c:07:a0:32,-93,2,HUST_WIRELESS,108
ba:69:6c:07:a0:de,-93,2,HUST_WIRELESS_AUTO,108
ba:69:6c:07:a0:dc,-90,2,HUST_WIRELESS,108
48:3c:0c:eb:e4:6c,-92,2,lion,108
20:dc:e6:8a:d1:a2,-87,2,WQ-20170217BIDU_Network,108
06:69:6c:0b:1f:1e,-64,2,HUST_WIRELESS,109
14:75:90:a5:bd:60,-69,2,hustac517,109
4a:69:6c:07:a1:e7,-60,2,HUST_WIRELESS_AUTO,109
4c:e6:76:c9:fc:00,-72,2,HongboJiangOffice,109
d8:eb:97:23:da:5b,-86,2,dri,109
4a:69:6c:07:a1:e5,-60,2,HUST_WIRELESS,109
20:16:d8:c3:00:a5,-87,2,hzx,109
2a:69:6c:05:c5:23,-84,2,HUST_WIRELESS,109
d4:ee:07:50:f1:3c,-74,2,HiWiFi_50F13C,109
60:67:20:ac:b3:51,-66,2,SWIFI,109
70:77:81:86:b3:d6,-76,2,HP-Print-d6-LaserJet Pro M202dw,109
00:87:36:31:8a:51,-79,2,取个啥名字好呢,109
0e:69:6c:0a:bf:be,-68,2,HUST_WIRELESS_AUTO,109
06:69:6c:0a:bf:be,-68,2,HUST_WIRELESS,109
e8:4e:06:2d:cc:54,-75,2,长按电源键即可连入,109
60:0b:03:09:08:31,-86,2,HUST_WIRELESS_AUTO,109
60:0b:03:0e:29:b1,-79,2,HUST_WIRELESS_AUTO,109
00:0f:e2:db:25:20,-80,2,ChinaNet,109
74:25:8a:44:f1:f0,-92,2,HUST_WIRELESS,109
fa:69:6c:07:96:e2,-93,2,HUST_WIRELESS_AUTO,109
60:0b:03:09:08:30,-85,2,HUST_WIRELESS,109
fa:69:6c:07:96:e0,-95,2,HUST_WIRELESS,109
0e:69:6c:0b:1f:1e,-64,2,HUST_WIRELESS_AUTO,109
60:0b:03:0e:29:b0,-80,2,HUST_WIRELESS,109
6a:69:6c:05:c3:07,-86,2,HUST_WIRELESS,109
12:08:b1:d4:37:6d,-78,2,Taylor Hye,109
88:25:93:58:06:63,-83,2,TP-LINK_580663,109
ea:69:6c:07:90:11,-90,2,HUST_WIRELESS_AUTO,109
2a:69:6c:05:c5:25,-81,2,HUST_WIRELESS_AUTO,109
6a:69:6c:05:c3:09,-86,2,HUST_WIRELESS_AUTO,109
38:22:d6:8c:77:31,-91,2,HUST_WIRELESS_AUTO,109
74:25:8a:44:f1:f1,-91,2,HUST_WIRELESS_AUTO,109
38:22:d6:8c:77:30,-89,2,HUST_WIRELESS,109
00:0f:e2:db:26:20,-93,2,ChinaNet,109
4a:69:6c:07:85:77,-89,2,HUST_WIRELESS_AUTO,109
2a:69:6c:07:9e:43,-90,2,HUST_WIRELESS,109
06:69:6c:0b:1f:1e,-52,2,HUST_WIRELESS,110
14:75:90:a5:bd:60,-70,2,hustac517,110
4a:69:6c:07:a1:e7,-60,2,HUST_WIRELESS_AUTO,110
4c:e6:76:c9:fc:00,-71,2,HongboJiangOffice,110
d8:eb:97:23:da:5b,-80,2,dri,110
4a:69:6c:07:a1:e5,-60,2,HUST_WIRELESS,110
20:16:d8:c3:00:a5,-84,2,hzx,110
2a:69:6c:05:c5:23,-80,2,HUST_WIRELESS,110
d4:ee:07:50:f1:3c,-73,2,HiWiFi_50F13C,110
60:67:20:ac:b3:51,-60,2,SWIFI,110
70:77:81:86:b3:d6,-84,2,HP-Print-d6-LaserJet Pro M202dw,110
00:87:36:31:8a:51,-88,2,取个啥名字好呢,110
0e:69:6c:0a:bf:be,-67,2,HUST_WIRELESS_AUTO,110
06:69:6c:0a:bf:be,-67,2,HUST_WIRELESS,110
e8:4e:06:2d:cc:54,-74,2,长按电源键即可连入,110
00:0f:e2:db:25:20,-74,2,ChinaNet,110
